crop,yield,rainfall,temperature
Yams,55238,1604,24.6
Cassava,131840,1604,24.9
Maize,11267,1604,24.9
Plantains,56000,1604,24.9
Potatoes,21111,1604,24.9
Rice,29000,1604,24.9
Sorghum,7647,1604,24.9
Soybeans,6000,1604,24.9
Spotatoes,62183,1604,24.9
Wheat,12904,1604,24.9
Yams,60000,1604,24.9
Cassava,127037,1604,24.93
Maize,11644,1604,24.93
Plantains,55053,1604,24.93
Potatoes,19811,1604,24.93
Rice,31423,1604,24.93
Sorghum,7292,1604,24.93
Soybeans,6026,1604,24.93
Spotatoes,61724,1604,24.93
Wheat,12937,1604,24.93
Yams,70588,1604,24.93
Cassava,118667,1604,25.21
Maize,15450,1604,25.21
Plantains,54365,1604,25.21
Potatoes,20588,1604,25.21
Rice,31307,1604,25.21
Sorghum,8679,1604,25.21
Soybeans,6203,1604,25.21
Spotatoes,61264,1604,25.21
Wheat,13098,1604,25.21
Yams,71625,1604,25.21
Cassava,115500,1604,25
Maize,18750,1604,25
Plantains,55603,1604,25
Potatoes,29064,1604,25
Rice,31391,1604,25
Sorghum,8910,1604,25
Soybeans,6220,1604,25
Spotatoes,60681,1604,25
Wheat,13333,1604,25
Yams,75000,1604,25
Cassava,106556,1604,24.98
Maize,20267,1604,24.98
Plantains,56426,1604,24.98
Potatoes,40329,1604,24.98
Rice,33636,1604,24.98
Sorghum,8889,1604,24.98
Soybeans,6235,1604,24.98
Spotatoes,65306,1604,24.98
Wheat,13264,1604,24.98
Yams,78947,1604,24.98
Cassava,90041,1604,25.66
Maize,18911,1604,25.66
Plantains,67958,1604,25.66
Potatoes,53198,1604,25.66
Rice,35467,1604,25.66
Sorghum,9955,1604,25.66
Soybeans,6250,1604,25.66
Spotatoes,74780,1604,25.66
Wheat,13279,1604,25.66
Yams,79360,1604,25.66
Cassava,136594,1604,24.97
Maize,25907,1604,24.97
Plantains,61102,1604,24.97
Potatoes,60031,1604,24.97
Rice,33095,1604,24.97
Sorghum,11239,1604,24.97
Soybeans,6373,1604,24.97
Spotatoes,65895,1604,24.97
Wheat,13294,1604,24.97
Yams,93209,1604,24.97
Cassava,132992,1604,24.88
Maize,24615,1604,24.88
Plantains,61323,1604,24.88
Potatoes,59044,1604,24.88
Rice,30103,1604,24.88
Sorghum,12000,1604,24.88
Soybeans,6375,1604,24.88
Spotatoes,64578,1604,24.88
Wheat,13309,1604,24.88
Yams,93662,1604,24.88
Cassava,81918,1604,25.01
Maize,24404,1604,25.01
Plantains,62064,1604,25.01
Potatoes,51674,1604,25.01
Rice,30242,1604,25.01
Sorghum,12024,1604,25.01
Soybeans,6193,1604,25.01
Spotatoes,64856,1604,25.01
Wheat,13325,1604,25.01
Yams,94345,1604,25.01
Cassava,76626,1604,25.26
Maize,20679,1604,25.26
Plantains,53209,1604,25.26
Potatoes,39452,1604,25.26
Rice,11137,1604,25.26
Sorghum,14129,1604,25.26
Soybeans,5611,1604,25.26
Spotatoes,45554,1604,25.26
Wheat,13340,1604,25.26
Yams,76643,1604,25.26
Cassava,66145,1604,25.42
Maize,19166,1604,25.42
Plantains,53312,1604,25.42
Potatoes,31159,1604,25.42
Rice,12416,1604,25.42
Sorghum,12654,1604,25.42
Soybeans,5866,1604,25.42
Spotatoes,41558,1604,25.42
Wheat,13373,1604,25.42
Yams,76752,1604,25.42
Cassava,105771,1604,25.36
Maize,21334,1604,25.36
Plantains,79720,1604,25.36
Potatoes,25900,1604,25.36
Rice,12971,1604,25.36
Sorghum,13173,1604,25.36
Soybeans,6131,1604,25.36
Spotatoes,67586,1604,25.36
Wheat,13390,1604,25.36
Yams,97814,1604,25.36
Cassava,107548,1604,25.39
Maize,22224,1604,25.39
Plantains,79860,1604,25.39
Potatoes,27330,1604,25.39
Rice,12905,1604,25.39
Sorghum,12561,1604,25.39
Soybeans,6226,1604,25.39
Spotatoes,66603,1604,25.39
Wheat,13408,1604,25.39
Yams,100747,1604,25.39
Cassava,140000,1604,25.49
Maize,20000,1604,25.49
Plantains,120619,1604,25.49
Potatoes,26587,1604,25.49
Rice,10000,1604,25.49
Sorghum,14397,1604,25.49
Soybeans,12002,1604,25.49
Spotatoes,55032,1604,25.49
Wheat,13426,1604,25.49
Yams,121002,1604,25.49
Cassava,140000,1604,25.42
Maize,20000,1604,25.42
Plantains,120000,1604,25.42
Potatoes,26367,1604,25.42
Rice,10000,1604,25.42
Sorghum,14323,1604,25.42
Soybeans,11999,1604,25.42
Spotatoes,59989,1604,25.42
Wheat,13444,1604,25.42
Yams,121000,1604,25.42
Cassava,139528,1604,25.54
Maize,19787,1604,25.54
Plantains,119671,1604,25.54
Potatoes,28754,1604,25.54
Rice,27475,1604,25.54
Sorghum,14085,1604,25.54
Soybeans,8310,1604,25.54
Spotatoes,54288,1604,25.54
Wheat,13463,1604,25.54
Yams,121205,1604,25.54
Cassava,140636,1604,25.7
Maize,19741,1604,25.7
Plantains,122250,1604,25.7
Potatoes,44088,1604,25.7
Rice,10936,1604,25.7
Sorghum,14257,1604,25.7
Soybeans,8437,1604,25.7
Spotatoes,54179,1604,25.7
Wheat,13846,1604,25.7
Yams,111590,1604,25.7
Cassava,145720,1604,25.25
Maize,20240,1604,25.25
Plantains,110857,1604,25.25
Potatoes,73940,1604,25.25
Rice,13464,1604,25.25
Sorghum,15038,1604,25.25
Soybeans,8276,1604,25.25
Spotatoes,49900,1604,25.25
Wheat,13971,1604,25.25
Yams,101354,1604,25.25
Cassava,115388,1604,25.18
Maize,17152,1604,25.18
Plantains,108526,1604,25.18
Potatoes,103444,1604,25.18
Rice,14217,1604,25.18
Sorghum,14883,1604,25.18
Soybeans,13980,1604,25.18
Spotatoes,60000,1604,25.18
Wheat,12308,1604,25.18
Yams,112643,1604,25.18
Cassava,147894,1604,25.45
Maize,19787,1604,25.45
Plantains,119444,1604,25.45
Potatoes,133560,1604,25.45
Rice,11641,1604,25.45
Sorghum,15074,1604,25.45
Soybeans,13228,1604,25.45
Spotatoes,54288,1604,25.45
Wheat,12879,1604,25.45
Yams,103844,1604,25.45
Maize,68602,537,8.2
Maize,68602,537,9.48
Maize,68602,537,6.07
Maize,68602,537,5.57
Maize,68602,537,7.41
Maize,68602,537,7.82
Potatoes,250994,537,8.2
Potatoes,250994,537,9.48
Potatoes,250994,537,6.07
Potatoes,250994,537,5.57
Potatoes,250994,537,7.41
Potatoes,250994,537,7.82
Soybeans,26096,537,8.2
Soybeans,26096,537,9.48
Soybeans,26096,537,6.07
Soybeans,26096,537,5.57
Soybeans,26096,537,7.41
Soybeans,26096,537,7.82
Wheat,22769,537,8.2
Wheat,22769,537,9.48
Wheat,22769,537,6.07
Wheat,22769,537,5.57
Wheat,22769,537,7.41
Wheat,22769,537,7.82
Maize,67098,537,8.13
Maize,67098,537,9.72
Maize,67098,537,5.82
Maize,67098,537,5.46
Maize,67098,537,7.55
Maize,67098,537,7.89
Potatoes,96637,537,8.13
Potatoes,96637,537,9.72
Potatoes,96637,537,5.82
Potatoes,96637,537,5.46
Potatoes,96637,537,7.55
Potatoes,96637,537,7.89
Soybeans,24415,537,8.13
Soybeans,24415,537,9.72
Soybeans,24415,537,5.82
Soybeans,24415,537,5.46
Soybeans,24415,537,7.55
Soybeans,24415,537,7.89
Wheat,22559,537,8.13
Wheat,22559,537,9.72
Wheat,22559,537,5.82
Wheat,22559,537,5.46
Wheat,22559,537,7.55
Wheat,22559,537,7.89
Maize,56927,537,6.25
Maize,56927,537,8.05
Maize,56927,537,4.41
Maize,56927,537,3.69
Maize,56927,537,5.79
Maize,56927,537,8.77
Potatoes,118173,537,6.25
Potatoes,118173,537,8.05
Potatoes,118173,537,4.41
Potatoes,118173,537,3.69
Potatoes,118173,537,5.79
Potatoes,118173,537,8.77
Soybeans,23363,537,6.25
Soybeans,23363,537,8.05
Soybeans,23363,537,4.41
Soybeans,23363,537,3.69
Soybeans,23363,537,5.79
Soybeans,23363,537,8.77
Wheat,21603,537,6.25
Wheat,21603,537,8.05
Wheat,21603,537,4.41
Wheat,21603,537,3.69
Wheat,21603,537,5.79
Wheat,21603,537,8.77
Maize,64241,537,6.48
Maize,64241,537,8.11
Maize,64241,537,4.52
Maize,64241,537,3.96
Maize,64241,537,5.87
Maize,64241,537,7.69
Potatoes,107674,537,6.48
Potatoes,107674,537,8.11
Potatoes,107674,537,4.52
Potatoes,107674,537,3.96
Potatoes,107674,537,5.87
Potatoes,107674,537,7.69
Soybeans,26005,537,6.48
Soybeans,26005,537,8.11
Soybeans,26005,537,4.52
Soybeans,26005,537,3.96
Soybeans,26005,537,5.87
Soybeans,26005,537,7.69
Wheat,22027,537,6.48
Wheat,22027,537,8.11
Wheat,22027,537,4.52
Wheat,22027,537,3.96
Wheat,22027,537,5.87
Wheat,22027,537,7.69
Maize,73748,537,6.52
Maize,73748,537,8.11
Maize,73748,537,4.72
Maize,73748,537,4.06
Maize,73748,537,5.95
Maize,73748,537,8.27
Potatoes,112448,537,6.52
Potatoes,112448,537,8.11
Potatoes,112448,537,4.72
Potatoes,112448,537,4.06
Potatoes,112448,537,5.95
Potatoes,112448,537,8.27
Soybeans,27447,537,6.52
Soybeans,27447,537,8.11
Soybeans,27447,537,4.72
Soybeans,27447,537,4.06
Soybeans,27447,537,5.95
Soybeans,27447,537,8.27
Wheat,21275,537,6.52
Wheat,21275,537,8.11
Wheat,21275,537,4.72
Wheat,21275,537,4.06
Wheat,21275,537,5.95
Wheat,21275,537,8.27
Maize,72528,537,7.19
Maize,72528,537,8.52
Maize,72528,537,5.47
Maize,72528,537,4.81
Maize,72528,537,6.38
Maize,72528,537,8.49
Potatoes,107859,537,7.19
Potatoes,107859,537,8.52
Potatoes,107859,537,5.47
Potatoes,107859,537,4.81
Potatoes,107859,537,6.38
Potatoes,107859,537,8.49
Soybeans,27882,537,7.19
Soybeans,27882,537,8.52
Soybeans,27882,537,5.47
Soybeans,27882,537,4.81
Soybeans,27882,537,6.38
Soybeans,27882,537,8.49
Wheat,22467,537,7.19
Wheat,22467,537,8.52
Wheat,22467,537,5.47
Wheat,22467,537,4.81
Wheat,22467,537,6.38
Wheat,22467,537,8.49
Maize,69141,537,6.88
Maize,69141,537,7.85
Maize,69141,537,5.25
Maize,69141,537,4.66
Maize,69141,537,5.81
Maize,69141,537,7.16
Potatoes,112323,537,6.88
Potatoes,112323,537,7.85
Potatoes,112323,537,5.25
Potatoes,112323,537,4.66
Potatoes,112323,537,5.81
Potatoes,112323,537,7.16
Soybeans,25168,537,6.88
Soybeans,25168,537,7.85
Soybeans,25168,537,5.25
Soybeans,25168,537,4.66
Soybeans,25168,537,5.81
Soybeans,25168,537,7.16
Wheat,24304,537,6.88
Wheat,24304,537,7.85
Wheat,24304,537,5.25
Wheat,24304,537,4.66
Wheat,24304,537,5.81
Wheat,24304,537,7.16
Maize,68702,537,6.72
Maize,68702,537,8.09
Maize,68702,537,4.54
Maize,68702,537,3.99
Maize,68702,537,6
Maize,68702,537,8.23
Potatoes,111195,537,6.72
Potatoes,111195,537,8.09
Potatoes,111195,537,4.54
Potatoes,111195,537,3.99
Potatoes,111195,537,6
Potatoes,111195,537,8.23
Soybeans,25837,537,6.72
Soybeans,25837,537,8.09
Soybeans,25837,537,4.54
Soybeans,25837,537,3.99
Soybeans,25837,537,6
Soybeans,25837,537,8.23
Wheat,21285,537,6.72
Wheat,21285,537,8.09
Wheat,21285,537,4.54
Wheat,21285,537,3.99
Wheat,21285,537,6
Wheat,21285,537,8.23
Maize,80054,537,9.01
Maize,80054,537,10.6
Maize,80054,537,7
Maize,80054,537,6.68
Maize,80054,537,8.54
Maize,80054,537,8.72
Potatoes,112271,537,9.01
Potatoes,112271,537,10.6
Potatoes,112271,537,7
Potatoes,112271,537,6.68
Potatoes,112271,537,8.54
Potatoes,112271,537,8.72
Soybeans,27922,537,9.01
Soybeans,27922,537,10.6
Soybeans,27922,537,7
Soybeans,27922,537,6.68
Soybeans,27922,537,8.54
Soybeans,27922,537,8.72
Wheat,22550,537,9.01
Wheat,22550,537,10.6
Wheat,22550,537,7
Wheat,22550,537,6.68
Wheat,22550,537,8.54
Wheat,22550,537,8.72
Maize,79747,537,8.29
Maize,79747,537,9.53
Maize,79747,537,6.71
Maize,79747,537,6.02
Maize,79747,537,7.75
Maize,79747,537,7.69
Potatoes,110517,537,8.29
Potatoes,110517,537,9.53
Potatoes,110517,537,6.71
Potatoes,110517,537,6.02
Potatoes,110517,537,7.75
Potatoes,110517,537,7.69
Soybeans,27698,537,8.29
Soybeans,27698,537,9.53
Soybeans,27698,537,6.71
Soybeans,27698,537,6.02
Soybeans,27698,537,7.75
Soybeans,27698,537,7.69
Wheat,25971,537,8.29
Wheat,25971,537,9.53
Wheat,25971,537,6.71
Wheat,25971,537,6.02
Wheat,25971,537,7.75
Wheat,25971,537,7.69
Maize,62844,537,6.93
Maize,62844,537,8.67
Maize,62844,537,5.14
Maize,62844,537,4.61
Maize,62844,537,6.67
Maize,62844,537,7.63
Potatoes,116314,537,6.93
Potatoes,116314,537,8.67
Potatoes,116314,537,5.14
Potatoes,116314,537,4.61
Potatoes,116314,537,6.67
Potatoes,116314,537,7.63
Soybeans,25483,537,6.93
Soybeans,25483,537,8.67
Soybeans,25483,537,5.14
Soybeans,25483,537,4.61
Soybeans,25483,537,6.67
Soybeans,25483,537,7.63
Wheat,24446,537,6.93
Wheat,24446,537,8.67
Wheat,24446,537,5.14
Wheat,24446,537,4.61
Wheat,24446,537,6.67
Wheat,24446,537,7.63
Maize,66187,537,8.47
Maize,66187,537,9.63
Maize,66187,537,6.46
Maize,66187,537,6.01
Maize,66187,537,7.76
Maize,66187,537,7.77
Potatoes,102703,537,8.47
Potatoes,102703,537,9.63
Potatoes,102703,537,6.46
Potatoes,102703,537,6.01
Potatoes,102703,537,7.76
Potatoes,102703,537,7.77
Soybeans,15298,537,8.47
Soybeans,15298,537,9.63
Soybeans,15298,537,6.46
Soybeans,15298,537,6.01
Soybeans,15298,537,7.76
Soybeans,15298,537,7.77
Wheat,19452,537,8.47
Wheat,19452,537,9.63
Wheat,19452,537,6.46
Wheat,19452,537,6.01
Wheat,19452,537,7.76
Wheat,19452,537,7.77
Maize,70128,537,8.18
Maize,70128,537,9.45
Maize,70128,537,6.01
Maize,70128,537,5.47
Maize,70128,537,7.48
Maize,70128,537,7.82
Potatoes,111652,537,8.18
Potatoes,111652,537,9.45
Potatoes,111652,537,6.01
Potatoes,111652,537,5.47
Potatoes,111652,537,7.48
Potatoes,111652,537,7.82
Soybeans,22814,537,8.18
Soybeans,22814,537,9.45
Soybeans,22814,537,6.01
Soybeans,22814,537,5.47
Soybeans,22814,537,7.48
Soybeans,22814,537,7.82
Wheat,18324,537,8.18
Wheat,18324,537,9.45
Wheat,18324,537,6.01
Wheat,18324,537,5.47
Wheat,18324,537,7.48
Wheat,18324,537,7.82
Maize,82410,537,7.02
Maize,82410,537,8.63
Maize,82410,537,4.91
Maize,82410,537,4.46
Maize,82410,537,6.4
Maize,82410,537,8.95
Potatoes,123630,537,7.02
Potatoes,123630,537,8.63
Potatoes,123630,537,4.91
Potatoes,123630,537,4.46
Potatoes,123630,537,6.4
Potatoes,123630,537,8.95
Soybeans,25939,537,7.02
Soybeans,25939,537,8.63
Soybeans,25939,537,4.91
Soybeans,25939,537,4.46
Soybeans,25939,537,6.4
Soybeans,25939,537,8.95
Wheat,26409,537,7.02
Wheat,26409,537,8.63
Wheat,26409,537,4.91
Wheat,26409,537,4.46
Wheat,26409,537,6.4
Wheat,26409,537,8.95
Maize,86035,537,7.89
Maize,86035,537,9.05
Maize,86035,537,5.95
Maize,86035,537,5.53
Maize,86035,537,7.22
Maize,86035,537,8.38
Potatoes,115053,537,7.89
Potatoes,115053,537,9.05
Potatoes,115053,537,5.95
Potatoes,115053,537,5.53
Potatoes,115053,537,7.22
Potatoes,115053,537,8.38
Soybeans,27082,537,7.89
Soybeans,27082,537,9.05
Soybeans,27082,537,5.95
Soybeans,27082,537,5.53
Soybeans,27082,537,7.22
Soybeans,27082,537,8.38
Wheat,27381,537,7.89
Wheat,27381,537,9.05
Wheat,27381,537,5.95
Wheat,27381,537,5.53
Wheat,27381,537,7.22
Wheat,27381,537,8.38
Maize,84737,537,8.66
Maize,84737,537,9.83
Maize,84737,537,6.95
Maize,84737,537,6.3
Maize,84737,537,7.85
Maize,84737,537,8.31
Potatoes,130482,537,8.66
Potatoes,130482,537,9.83
Potatoes,130482,537,6.95
Potatoes,130482,537,6.3
Potatoes,130482,537,7.85
Potatoes,130482,537,8.31
Soybeans,28850,537,8.66
Soybeans,28850,537,9.83
Soybeans,28850,537,6.95
Soybeans,28850,537,6.3
Soybeans,28850,537,7.85
Soybeans,28850,537,8.31
Wheat,26096,537,8.66
Wheat,26096,537,9.83
Wheat,26096,537,6.95
Wheat,26096,537,6.3
Wheat,26096,537,7.85
Wheat,26096,537,8.31
Maize,85108,537,7.42
Maize,85108,537,9.14
Maize,85108,537,5.25
Maize,85108,537,4.96
Maize,85108,537,7.07
Maize,85108,537,7.72
Potatoes,126498,537,7.42
Potatoes,126498,537,9.14
Potatoes,126498,537,5.25
Potatoes,126498,537,4.96
Potatoes,126498,537,7.07
Potatoes,126498,537,7.72
Soybeans,23010,537,7.42
Soybeans,23010,537,9.14
Soybeans,23010,537,5.25
Soybeans,23010,537,4.96
Soybeans,23010,537,7.07
Soybeans,23010,537,7.72
Wheat,23317,537,7.42
Wheat,23317,537,9.14
Wheat,23317,537,5.25
Wheat,23317,537,4.96
Wheat,23317,537,7.07
Wheat,23317,537,7.72
Maize,90623,537,7.5
Maize,90623,537,8.61
Maize,90623,537,5.62
Maize,90623,537,5.01
Maize,90623,537,6.58
Maize,90623,537,7.3
Potatoes,126065,537,7.5
Potatoes,126065,537,8.61
Potatoes,126065,537,5.62
Potatoes,126065,537,5.01
Potatoes,126065,537,6.58
Potatoes,126065,537,7.3
Soybeans,27906,537,7.5
Soybeans,27906,537,8.61
Soybeans,27906,537,5.62
Soybeans,27906,537,5.01
Soybeans,27906,537,6.58
Soybeans,27906,537,7.3
Wheat,28575,537,7.5
Wheat,28575,537,8.61
Wheat,28575,537,5.62
Wheat,28575,537,5.01
Wheat,28575,537,6.58
Wheat,28575,537,7.3
Maize,83723,537,7.12
Maize,83723,537,8.38
Maize,83723,537,5.27
Maize,83723,537,4.71
Maize,83723,537,6.28
Maize,83723,537,7.8
Potatoes,127453,537,7.12
Potatoes,127453,537,8.38
Potatoes,127453,537,5.27
Potatoes,127453,537,4.71
Potatoes,127453,537,6.28
Potatoes,127453,537,7.8
Soybeans,25371,537,7.12
Soybeans,25371,537,8.38
Soybeans,25371,537,5.27
Soybeans,25371,537,4.71
Soybeans,25371,537,6.28
Soybeans,25371,537,7.8
Wheat,27897,537,7.12
Wheat,27897,537,8.38
Wheat,27897,537,5.27
Wheat,27897,537,4.71
Wheat,27897,537,6.28
Wheat,27897,537,7.8
Maize,97385,537,8.64
Maize,97385,537,9.47
Maize,97385,537,7.11
Maize,97385,537,6.73
Maize,97385,537,7.77
Maize,97385,537,8.33
Potatoes,128373,537,8.64
Potatoes,128373,537,9.47
Potatoes,128373,537,7.11
Potatoes,128373,537,6.73
Potatoes,128373,537,7.77
Potatoes,128373,537,8.33
Soybeans,29515,537,8.64
Soybeans,29515,537,9.47
Soybeans,29515,537,7.11
Soybeans,29515,537,6.73
Soybeans,29515,537,7.77
Soybeans,29515,537,8.33
Wheat,28085,537,8.64
Wheat,28085,537,9.47
Wheat,28085,537,7.11
Wheat,28085,537,6.73
Wheat,28085,537,7.77
Wheat,28085,537,8.33
Maize,88946,537,8.34
Maize,88946,537,9.32
Maize,88946,537,6.52
Maize,88946,537,6.14
Maize,88946,537,7.3
Maize,88946,537,7.21
Potatoes,120376,537,8.34
Potatoes,120376,537,9.32
Potatoes,120376,537,6.52
Potatoes,120376,537,6.14
Potatoes,120376,537,7.3
Potatoes,120376,537,7.21
Soybeans,28738,537,8.34
Soybeans,28738,537,9.32
Soybeans,28738,537,6.52
Soybeans,28738,537,6.14
Soybeans,28738,537,7.3
Soybeans,28738,537,7.21
Wheat,29568,537,8.34
Wheat,29568,537,9.32
Wheat,29568,537,6.52
Wheat,29568,537,6.14
Wheat,29568,537,7.3
Wheat,29568,537,7.21
Maize,92109,537,9.24
Maize,92109,537,10.51
Maize,92109,537,7.09
Maize,92109,537,6.59
Maize,92109,537,8.66
Maize,92109,537,7.85
Potatoes,124735,537,9.24
Potatoes,124735,537,10.51
Potatoes,124735,537,7.09
Potatoes,124735,537,6.59
Potatoes,124735,537,8.66
Potatoes,124735,537,7.85
Soybeans,30294,537,9.24
Soybeans,30294,537,10.51
Soybeans,30294,537,7.09
Soybeans,30294,537,6.59
Soybeans,30294,537,8.66
Soybeans,30294,537,7.85
Wheat,28645,537,9.24
Wheat,28645,537,10.51
Wheat,28645,537,7.09
Wheat,28645,537,6.59
Wheat,28645,537,8.66
Wheat,28645,537,7.85
Maize,95878,537,9.19
Maize,95878,537,10.11
Maize,95878,537,7.86
Maize,95878,537,7.08
Maize,95878,537,8.46
Maize,95878,537,9.85
Potatoes,132270,537,9.19
Potatoes,132270,537,10.11
Potatoes,132270,537,7.86
Potatoes,132270,537,7.08
Potatoes,132270,537,8.46
Potatoes,132270,537,9.85
Soybeans,28810,537,9.19
Soybeans,28810,537,10.11
Soybeans,28810,537,7.86
Soybeans,28810,537,7.08
Soybeans,28810,537,8.46
Soybeans,28810,537,9.85
Wheat,35943,537,9.19
Wheat,35943,537,10.11
Wheat,35943,537,7.86
Wheat,35943,537,7.08
Wheat,35943,537,8.46
Wheat,35943,537,9.85
Cassava,28432,1342,25.42
Maize,7324,1342,25.42
Plantains,26154,1342,25.42
Potatoes,24509,1342,25.42
Rice,16729,1342,25.42
Sorghum,7772,1342,25.42
Yams,65714,1342,25.42
Cassava,33604,1342,25.45
Maize,8149,1342,25.45
Plantains,26576,1342,25.45
Potatoes,25714,1342,25.45
Rice,13375,1342,25.45
Sorghum,10088,1342,25.45
Yams,66582,1342,25.45
Cassava,34473,1342,24.81
Maize,9038,1342,24.81
Plantains,26667,1342,24.81
Potatoes,25813,1342,24.81
Rice,14516,1342,24.81
Sorghum,12618,1342,24.81
Yams,68421,1342,24.81
Cassava,34472,1342,25.14
Maize,9038,1342,25.14
Plantains,26987,1342,25.14
Potatoes,25833,1342,25.14
Rice,14514,1342,25.14
Sorghum,11576,1342,25.14
Yams,67058,1342,25.14
Cassava,30988,1342,25.39
Maize,8500,1342,25.39
Plantains,27143,1342,25.39
Potatoes,25785,1342,25.39
Rice,13201,1342,25.39
Sorghum,8020,1342,25.39
Yams,66667,1342,25.39
Cassava,28918,1342,25.5
Maize,8500,1342,25.5
Plantains,27448,1342,25.5
Potatoes,25725,1342,25.5
Rice,15214,1342,25.5
Sorghum,7343,1342,25.5
Yams,66667,1342,25.5
Cassava,29228,1342,25.32
Maize,8500,1342,25.32
Plantains,27693,1342,25.32
Potatoes,25676,1342,25.32
Rice,13200,1342,25.32
Sorghum,7835,1342,25.32
Yams,66038,1342,25.32
Cassava,30458,1342,25.69
Maize,9178,1342,25.69
Plantains,27931,1342,25.69
Potatoes,25549,1342,25.69
Rice,14167,1342,25.69
Sorghum,8424,1342,25.69
Yams,66667,1342,25.69
Cassava,30380,1342,25.96
Maize,9799,1342,25.96
Plantains,28276,1342,25.96
Potatoes,25526,1342,25.96
Rice,14231,1342,25.96
Sorghum,8452,1342,25.96
Yams,67151,1342,25.96
Cassava,29421,1342,25.05
Maize,10556,1342,25.05
Plantains,28381,1342,25.05
Potatoes,25434,1342,25.05
Rice,15000,1342,25.05
Sorghum,7660,1342,25.05
Yams,67925,1342,25.05
Cassava,29839,1342,25.4
Maize,10600,1342,25.4
Plantains,28575,1342,25.4
Potatoes,25641,1342,25.4
Rice,14903,1342,25.4
Sorghum,6967,1342,25.4
Yams,67857,1342,25.4
Cassava,30383,1342,25.28
Maize,10700,1342,25.28
Plantains,28770,1342,25.28
Potatoes,24792,1342,25.28
Rice,14882,1342,25.28
Sorghum,8048,1342,25.28
Yams,67585,1342,25.28
Cassava,30614,1342,25.44
Maize,9826,1342,25.44
Plantains,29286,1342,25.44
Potatoes,24109,1342,25.44
Rice,14891,1342,25.44
Sorghum,10322,1342,25.44
Yams,67308,1342,25.44
Cassava,29768,1342,25.67
Maize,9615,1342,25.67
Plantains,29096,1342,25.67
Potatoes,20308,1342,25.67
Rice,19938,1342,25.67
Sorghum,8288,1342,25.67
Yams,67308,1342,25.67
Cassava,29771,1342,25.92
Maize,9034,1342,25.92
Plantains,28929,1342,25.92
Potatoes,18862,1342,25.92
Rice,20087,1342,25.92
Sorghum,8998,1342,25.92
Yams,68693,1342,25.92
Cassava,29789,1342,25.85
Maize,9010,1342,25.85
Plantains,28962,1342,25.85
Potatoes,15360,1342,25.85
Rice,16000,1342,25.85
Sorghum,9517,1342,25.85
Yams,68519,1342,25.85
Cassava,30000,1342,25.88
Maize,8500,1342,25.88
Plantains,29078,1342,25.88
Potatoes,14295,1342,25.88
Rice,15000,1342,25.88
Sorghum,10000,1342,25.88
Yams,71650,1342,25.88
Cassava,30000,1342,25.76
Maize,8500,1342,25.76
Plantains,29052,1342,25.76
Potatoes,13425,1342,25.76
Rice,15000,1342,25.76
Sorghum,10000,1342,25.76
Yams,73831,1342,25.76
Cassava,30000,1342,26.17
Maize,8500,1342,26.17
Plantains,29310,1342,26.17
Potatoes,12657,1342,26.17
Rice,15000,1342,26.17
Sorghum,10000,1342,26.17
Yams,75844,1342,26.17
Cassava,28175,1342,26.06
Maize,16148,1342,26.06
Plantains,29333,1342,26.06
Potatoes,11650,1342,26.06
Rice,23353,1342,26.06
Sorghum,9269,1342,26.06
Yams,79091,1342,26.06
Cassava,28132,1342,25.23
